itemDescription,averageCost
EARPHONE W/ MICMC-045E,250.000000
EARPHONE W/ MICMC-046E,250.000000
EARPHONE W/ MICMC-047E,250.000000
IPHONE4 USB CABLEJS 100,62.500000
IPHONE4 USB CABLEJS 700,125.000000
IPHONE5 USB CABLEMC-002C,62.500000
MICRO USB CABLEMC-017A,125.000000
OTG CABLEMC-018A,125.000000
CAR CHARGERMC-019A,125.000000
2 IN 1 USB CABLEMC-043A,125.000000
Y CABLEMC-152A,156.250000
AUX CABLEMC-153A,125.000000
STEREO EXTENSIONMC-154A,125.000000
HEADPHONE SPLITTERMC-155A,156.250000
RCA CABLEMC-156A,156.250000
MOUNT HOLDERMC-157A,156.250000
MOUNT HOLDERMC-158A,187.500000
LDNIO USB CABLELS-26 IP5,187.500000
LDNIO USB CABLE,187.500000
LDNIO TYPE C CABLELS-61,187.500000
LDNIO USB CABLELS-07 IP5,156.250000
LDNIO USB CABLELS-07 S4,156.250000
LDNIO USB CABLELS-17 IP5,187.500000
LDNIO USB CABLELS-17 S4,187.500000
LDNIO USB CABLELS-31 IP5,218.750000
LDNIO USB CABLELS-31 S4,218.750000
LDNIO USB CABLESY-03 S4,156.250000
LDNIO USB CABLESY-03 IP5,156.250000
LDNIO USB CABLEXS-07 IP5,156.250000
LDNIO USB CABLEXS-07 S4,156.250000
LDNIO USB CABLESY-05 IP5,156.250000
LDNIO USB CABLESY-05 S4,156.250000
LDNIO CAR CHARGERDL-C17 IP5,187.500000
LDNIO CAR CHARGERDL-C17 S4,187.500000
LDNIO CAR CHARGERDL-219 IP5,250.000000
LDNIO CAR CHARGERDL-219 S4,250.000000
MNL48 Fan,114.286000
MNL48 Mug,392.857000
OOA MNL48 Tumbler,142.857000
OOA MNL48 Photocards Set Series 2,285.714000
MNL48 Fortune Cookie,178.571000
Hallmark Xmas Gift Wrap Roll HMK  3in1HP,26.718800
MNL48 Photo Album,392.857000
MNL48 Aitakatta CD,178.571000
MNL48  Pag-ibigFortuneCookie BigFan,178.570000
OOA MNL48 Pag-ibigFortuneCookie Mug,142.860000
OOA MNL48 Pag-ibigFortuneCookie BottonPin,57.140000
MNL48 KEY-CHAIN PILLOW,107.143000
OOA MNL48 STICKY NOTE,107.143000
OOA MNL48 WATCH,464.286000
MNL48 365 Days CD,178.571000
MNL48 Lanyard,107.143000
MNL48 365 Araw- Erop Papel Fan,71.429000
MNL48 Clear File- 365 Araw,128.571000
MNL48 Clear File - First Gen,128.571000
MNL48 Smappy,357.143000
MNL48 Postcard Set,642.857000
MNL48 Ikaw ang Melody Music Card,250.000000
MNL48 Ikaw ang Melody CD,250.000000
MNL48 Ikaw ang Melody Lanyard,107.140000
PBA Collectible Beep Card,320.540000
OOA PBA Beep Card 1pc +Sft Serve IceCrm chsy vanilla,334.084610
OOA PBA Beep Card 2pcs Free Chick Nug w/ Rice Meal,483.281600
OOA PBA Beep Card 3pcs Free 2pcs Spam w/ UnliRice,737.525300
OOA PBA Beep Card 5pcs Fr 2pcs Spam/UnliRice & Swirl,1018.750000
OOA MYX,63.620000
OOA Chalk Magazine,66.960000
OOA Star Studio,66.960000
OOA Working Mom,80.360000
OOA Food,80.360000
OOA Barbie Magazine,80.360000
OOA UAAP,80.360000
OOA Metro,100.450000
OOA Metro Home,133.930000
OOA Star Magic Catalogue,133.930000
OOA Metro Weddings,200.890000
BIC Bu Ref 0.7 Blk Bx12,10.430000
BIC Glue Stick Eco 8g. Bx30,19.730000
Manila Bulletin (Monday-Saturday),11.250000
Manila Bulletin (Sunday),12.500000
Balita,6.250000
Tempo,6.250000
Agriculture,53.120000
Animal Scene,75.000000
Sports Digest,75.000000
Cruising,75.000000
OOA Total Girl,0.000000
OOA Yes!,78.570000
OOA Good Housekeeping,85.710000
Sense & Style,75.000000
Loctite Super Glue Liquid-3g,40.468800
Loctite Super Glue Gel-3g,52.968800
OOA Scotch Tape small 1/2',7.200000
OOA Avanti Blpn Black/Blue/Red,13.230000
OOA Scotch Tape 1/2',13.230000
OOA Clip Paper Folder,26.620000
OOA Orions Index Card 3"x5" (25sheets),6.520000
OOA Sterling Letter Envelope short 10pcs,7.870000
OOA Brown Envelopew/Plastic Envelope Short,8.540000
OOA Sterling Letter Envelope long 10pcs,5.860000
OOA Brown Envelopew/Plastic Envelope Long,9.880000
OOA Avanti Blpn 3 colors,15.230000
OOA Avanti Permanent Marker Black/Red/Blue,11.220000
OOA Long Folder with Plastic Cover,11.220000
OOA Orions MultinBondPaper 8 1/2x11 (20s),10.540000
OOA Orions Index Card 4x6 (25sheets),10.540000
OOA Avanti White Board Marker Black,13.220000
OOA Intermediate Pines Pad Paper 80leaves,19.920000
OOA PVC Book Wrapper Clear Plastic,23.270000
Memo Book 5x3,9.375000
T Pencil 3'S,16.250000
Scissors,23.750000
Plastic Ruler,5.000000
Duo Eraser,6.250000
Binder Clip,11.875000
Staple Wire # 35,38.750000
Staple Wire # 10,6.250000
Envelop Long,3.125000
HBW Permanent Marker Blue,15.625000
Stick Notes 3x3,16.875000
Index Card 5X8 10S,17.500000
Index Card 4x6 10s,12.500000
Index Card 3x5 10s,10.000000
HBW Whiteboard Marker Black,18.750000
OOA Orions Art Paper Astd 20s,11.220000
OOA Orions Vibrant Colors Astd 5c_10s,13.220000
OOA Morrocn-Red ClrFldr L w/stick,11.880000
OOA Colored Foldr (S) Green,5.190000
OOA Morrocn-Green Long w/stck,11.890000
OOA White Folder Short,3.180000
OOA White Folder Long,3.850000
OOA White Folder w/ Jacket Short,9.880000
OOA Kraft Brown Folder Short,2.510000
OOA Orions Wrtng Pad G1 80s,9.870000
OOA Orions Wrtng Pad G3 80s,9.877200
OOA Orions NB Memo 3x5 F Qoutes 80s,7.870000
OOA Orions NB Memo 4x6 F Qoutes 80s,11.220000
OOA Avanti Blpn LT615 Twist(3Blk/Pack),9.880000
OOA Avanti Blpn Sf983 Click(2Blk/1Rd),15.234400
OOA Avanti Blpn Sf983 Click(3Blk/Pack),15.234400
OOA Sterling Wcrayon Cr8(8C/Set)Reg,10.550000
OOA Sterling Pncl J30105H 3's,9.880000
OOA Sterling Scissors 5"RedDragon,19.920000
OOA Orions Corectn-Tape Isp926 (5mmx4m),19.921900
OOA Orions Tape-Clear 1"x50yd,13.225400
OOA Sterling Premium PaperCups 25s,21.260000
OOA Orions Multi-Purp 70gsm L 20s,11.886200
OOA Orions Multi-Purp 70gsm A4 20s,12.560000
OOA Orions Brown Envelope S,1.674100
OOA Orions Masking Tape 24mmx20m,19.920000
Garage,93.750000
Sterling Crayon 24s,0.000000
OOA Orions Index Card 5x8 25s,0.000000
Orions Multi-Purp 70gsm A4 50s,0.000000
Orions Kraft Brown Folder L,0.000000
Orions Brown Envelope w/ Plastic L,0.000000
OOA Orions Brown Env L,0.000000
OOA Orions Wrtng Pad G2,0.110000
OOA Orions Wrtng Pad G4,0.110000
Tar Buster Cigarette Filter,21.428600
Standard Disposable Lighter-Pinoy,15.468800
Standard Disposable Lighter-Cbasketball,15.468800
Standard Disposable Lighter-Jeans,15.468800
Flamingo Playing Cards-Blue,39.843800
Flamingo Playing Cards-Red,39.843800
Flamingo Playing Cards-Green,39.843800
BIC Lighter XP2 Elctronc,22.760000
BIC Lighter J5 Mini Classic Std,14.980000
BIC Lighter J3 Slv Coffee,17.070000
Lipa Fresh Buco Juice 500mL,41.964300
Jeo Rtd Calamansi Juice 450ml KVI,25.000000
Ladies Slippers #1,111.880000
OOA Men Slippers #1,124.380000
Schlurp Jellies Assam 500mL,50.223200
Schlurp Jellies Earl Grey 500mL,50.223200
Schlurp Jellies Caramel 500mL,50.233200
Schlurp Jellies Wntermlon 500mL KVI,50.233200
Schlurp Jellies Butterscotch 500mL,50.223200
Marby Barquiron,36.964300
Marby Piyaya Original Flavor 300g,52.232200
Marby Piyaya Ube Flavor 300g,44.799100
Marby  Budget Loaf Buy1 Take1 360g,56.651800
Marby Ham Bread Buy 1 Take 1 350g,49.419600
Marby Cheese Bread 250g,39.776800
Marby Ensaymada Monggo 70g,17.678600
Marby Ensaymada Ube 70g,20.892900
Marby Mini Mamon Spl. 70g,19.687500
Marby Ube Bites 120g,16.071400
Marby Eggpie 80g,20.089300
Marby Hopia Dice 150g,28.125000
Marby Hopia Hapon 140g,21.294600
Marby Hopia Roll Baboy 220g,27.321400
Marby Hopia Roll Monggo 220g,27.321400
Marby Kababayan 80g,18.833900
PM Supreme Loaf bread 600g,-1.000000
PM Original white bread 600g,-1.000000
PM Butterloaf 500g,-1.000000
PM Mongo bread 370g,-1.000000
PM Mongolito 120g,-1.000000
PM Ube bread 370g,-1.000000
PM Ubelito 120g,-1.000000
PM Panderosa 450g,-1.000000
PM Cheesebread 300g,-1.000000
PM Cheese bread 60g 2's,-1.000000
PM Cheese Bulilit 110g,-1.000000
PM Pandesal 300g,-1.000000
PM Hambuger Buns 300g,-1.000000
PM Tasty bread 450g,-1.000000
PM Hotdog Rolls 300g,-1.000000
PM Pullman Loaf  650g (Sulit Savings),-1.000000
Special Ham Bread 325g (B1T1),-1.000000
PM Super Tipid 400g (American Loaf),-1.000000
PM Raisin Bread 325g,-1.000000
PM Cheese Mamon 60g,-1.000000
PM Cheese Ensaymada 60g,-1.000000
PM Double Chococake 80g,-1.000000
PM Double Cupcake 80g,-1.000000
PM Muffin Cake 80g,-1.000000
PM Hopia Mongo 160g,-1.000000
PM Hopia Baboy 160g,-1.000000
PM Hopia Ube 160g,-1.000000
PM Hopia Dice 180g,-1.000000
PM Pinoy Hopia Mongo 220g,-1.000000
PM Pinoy Hopia Baboy 220g,-1.000000
PM Bread Crumbs,-1.000000
Marby Otap Sugar Biscuit Pandan 60g,12.857100
Marby Otap Sugar Biscuit Plain 60g,11.651800
Marby PaboritaRoundCrckrs Bisc 100g,16.071400
Marby Pilipit Twisted Crckrs Bisc 200g,44.196400
Marby Spanish Bread 360g,36.964300
Marby Thick Sandwich Cuts 600g,49.419600
Marby Whole Wheat Bread 600g,53.839300
Marby Sugar Free Wheat Bread 350g,30.937500
Marby Cinnamon Rolls 60g,13.660700
Marby Mocha Slice 60g,20.491100
Marby Ube Slice 60g,21.696400
Marby Pianono Mocca 120g,28.526800
Marby Mamon Putok Buy 1 Take 1 80g,24.107100
Marby John Pullman Special 400g,28.928600
Marby Mini Dinner Rolls 175g,24.508900
Marby Pianono Vanilla 120g,27.723200
OOA Special Cheesy Ensaimada,22.321400
Special Ube Ensaimada,24.107100
X-MD White Choco Graham,21.428600
X-MD Classic Bavarian,19.285700
X-MD Strawberry Filled Bavarian,19.285700
X-MD Choco Butternut,13.348200
X-MD Dutch Choco Crunch,12.767900
X-MD Smidgets Choco Butternut,5.357100
X-MD Brownie Classic Fudge,13.392900
MD Brownie Choco Mallows,6.696400
X-MD Brownie White Choco Drizzle,10.044600
X-MD Choco Peanut,12.767900
X-MD Choco Bavarian,19.285700
MD Classic Choco Flat Tops Donut (C),15.630000
X-MD Caramel Baked Bites,10.044600
X-MD Cheese Baked Bites,10.044600
MD Filled Choco Swiss Mocha (C),13.928600
MD Filled Choco Strawberry (C),13.928600
X-MD Choco Chip Cookie,13.392800
MD Color Shot Cookie (C),13.392800
MD Christmas Brownies 6pcs (C),66.294600
X-MD Buttered Toast,8.035700
X-MD Premium Choco Butternut,21.428600
X-MD Premium Dutch Choco Crunch,21.428600
X-MD Gold Cookies & Cream,17.410000
Marby Fudge Brownie 55g,18.482100
Marby Super Loaf 600g,49.821400
Marby Cheesebites 120g,17.678599
Marby Ube Loaf 360g,40.580400
Marby Mongo Bread 380g,40.580400
Marby Sandwich Loaf 360g Buy1Take1,56.651800
Marby Hopia Hapon 170g Buy 1 Take 1,36.160700
Marby Ensaymada Plain 45g,15.267900
Marby Mamon 50g,17.678600
Marby Pianono Choco 120g,29.330400
Marby Pianono Ube 120g,28.125000
Marby Banana Slice 60g,19.285700
Marby Choco Slice 60g,20.491100
Lunch/Dinner Viand RM,37.946400
X-MD Gold Dark Chocolate,17.410000
Breakfast Viand RM,30.357100
Christmas Bundles#4: The Coffee Bean and Tea Leaf Holiday Tea Set,255.098200
Christmas Bundles#5: The Coffee Bean and Tea Leaf Tea Quartet,187.071400
Christmas Bundles#6: The Archipelago Holiday Bag,191.330400
Delivery Charge for Chicken Katsu,8035.714200
Cooking S/S Strainer 16 cm - CG060-2,93.750000
Alegacy Bottle Opener Stainless Steel (AL552),116.071400
Carlisle Measure Miser 4oz Beige for Rice Scooper  (4328-06),299.392900
Tablecraft Ketchup Dispenser 24oz  (1124C-1),116.071400
Centennial Rosle Funnel 10cm  (G208-10),129.464300
Clear Square Container Lid 12qt (10742-60),130.700000
RAK - Classic Flat Square 24 x 24 (CLSP24),135.928600
Food Tong 14" S/S Eurochef - 7135,124.499671
Mesh Tray 7 3/4" x 10",158.210000
SYR 4 Prong Rack (992676),163.366100
Tablecraft 9 1/2" Green Tong w/ Spring Steel,163.910000
Stainless Measurement Sets (MCL4),201.491100
Tablecraft SF12 Stainless Whip/Whisk (SF12),250.258900
Adcraft 10" x 18" Chrome Platted Wire (WPG-1018),256.223200
Mesh Tray for Hot Showcase,256.220000
Copper Atkins Freezer Thermomter -20C,288.110000
Stainless mixing Bowl,332.140000
Tablecraft Cutlery Bin Gray  (1524G),177.678600
Geos Pan Cover 1/2  (1120C),356.830400
Stainless Pan Half Size 4" Cover,356.830000
Rectangular Flat Plate 38 x 21cm,443.670000
Copper Deep Fry Thermomter 200c,478.930000
Deep Fry Thermometer 200C,478.930000
GEOS Pan Size 4" x 1/2 (1124),510.732100
Stainless Pan 1/2X65mm Deep,285.535700
Geos Pan 1 1/2" x 1/2 (1001),633.687500
Stainless Tray For Hot Showcase,633.690000
Carlise Clear Square Container 12qt (10724-07),640.571400
Straw Dispenser  (SD3511),665.500000
Heavy Duty Can & Bottle Opener Eurochef - KU135,671.625000
Cooper Atkins Stainless Kitchen Timer TW3-0-8,1014.630000
Digital Weighing Scale 6kg Fuji,1758.930000
SYR Yellow/Blue Toilet Brush  (926305),95.946400
Fiberglass Rectangle Anti Skid Tray 10x14,133.928600
Rubber Gloves NOVA 38 Medium(yellow),40.178600
Spray Gun 500ML,49.107100
Rubber Gloves Premium Medium (Blue)  Set,66.964200
Blended Loop-End Mop Head (Blue),142.857100
Blended Loop-End Mop Head (Yellow),143.014085
Baguio Soft Broom,133.928600
Broom Wider (Commercial Grade Angled Lobby Broom),169.642850
Aluminum Push Brush 18 Inches,357.142800
Wet Floor Signage A-Frame,258.928500
Combi Squeegees and Glass Cleaner,312.500000
Mop Bucket w/ Wringer36L Yellow,2031.250000
Blended Loop-end Mop Set (Blue),312.500000
Blended Loop-End Mop Handle Yellow),357.142800
Heavy Duty Utility Pail w/ Spout (Red/ Green/ Blue),375.000000
Trash Bin 120L w/ Pedal Gray,3571.428600
Commercial Grade Open/ Close Dustpan,392.857100
ST Crate Natural/ White,495.800494
Foldable Ladder 5 Feet,1089.285700
ST Crate Blue,495.535700
S&R Diswashing Liquid 1galloon,334.821400
S&R Cleaning Cloth 12pcs/pk,535.714200
Zonrox Color Safe (for stores cleaning),53.794600
Sponge,15.848200
Powder,150.892800
Kit A-Tune Up X31167 (O-RING),1217.107100
Donut Plate Rectangular,48.995500
Brush Kit for Taylor Machine,1160.714200
Drip Pan 161  0552006,281.400000
Rubberized Push Cart (Trolley 1),3348.214200
DW S/S Vacuum  Pot 1.6L for Gravy,444.642800
Microwaveable Container HW 88 For Gravy,123.214200
Waiters Apron Black 100cm,160.714300
(IN-ACTIVE) Microwavable 2- Egg Cooker,68.750000
Jumbo Box With Cover (Styro box) 34.75x17x23.50,461.607100
Microwavable 2- Egg Cooker,68.750000
(IN-ACTIVE) Jumbo Box With Cover (Styro box) 34.75x17x23.50,461.607100
Umbrella Holder Brown,192.857100
Hooded Trashbin 75L (Biodegradable/ Green)-Printed-35x35x86cm,1138.392800
Hooded Trashbin 75L (Non-Biodegradable/ Blue)-Printed-35x35x86cm,1138.392800
Hooded Trashbin 75L (Recyclable/ Yellow)-Printed-35x35x86cm,1138.392800
Cook Uniform- Shirt White w/ Blk Collar (S),241.071400
Cook Uniform- Shirt White w/ Blk Collar (M),241.071400
Skull Cap White,75.892900
Trolley 2 Platform (Rice Pallet),1250.000000
Wall Tools Holder,357.142900
Salt & Pepper Set Dispenser- 22222,53.571400
Egg Whisk 10" S/S - 50410,50.000000
Measuring Spoon Set 5 PC ABS - 51119,50.000000
Measuring Cup Set 4 PC ABS Plastic - 51120,82.142900
Ice Scooper Aluminum (All Purpose) 12oz - 53302,125.000000
Long Fork S/S (For Garlic Rice)- 86180,75.892900
Filleting Knife Eurochef S/S 6" - K071,64.285700
Mesh Strainer 20cm Eurochef - 9562,69.642900
Digital Kitchen Timer Eurochef - EU602,151.785700
Chef Thermometer Eurochef - EU607,111.607100
Serving Spoon S/S Eurochef - TB15C,53.571400
Bus Out Tray Small (Gray) 21x15x3.5",200.892800
Spam Slicer,160.714300
PVC Cup Holder (S,M,L) Black 153x459x398mm,2030.000000
Sponge Scrub, 3M Value Pack (3pcs/pk) 10x7.5cm,107.142900
Pump Toilet Wood Handle,53.571400
Folder White Letter - 017408,-1.000000
Folder White Long - 017408,4.464300
Panda Ballpen Crystal Black - 134,4.464300
Panda Ballpen Crystal Red- 138,4.464300
2997 Panda Ballpen Classique Red,4.690000
CELO Tape 3 Core CLR 24mmx20mm  (8546),6.438697
Cutter CB-202 3/4X4" Plastic - 9941,10.714300
UK Cutter Blade Big L10/Tube - 1356,13.392900
Wells Staple Wire #35 - 20835,21.701376
Joy Fastener Plastic  - 3085,35.714300
Everlasting Rubber Band Round 50GMS- 8548,20.982100
Joy Stamp Pad ST-B976-3 Blue- 4077,28.571400
Clipboard Legal Wood  - 017541,40.178600
Schneider Permanent Marker Black - 8328,25.000000
Schneider White Board Marker Red- 8331,33.928600
Wescott Scissor Value Straight 8" - 14929,40.630000
Record Book 500 Pages Bue- 26119,68.589242
Tape Dispenser - 4222,93.750000
UK Puncher 2-Hole- 11304,111.607100
Laminating Film Letter 125 Micron 25/pack- 3678,133.928600
Laminating Film A4 125 Micron 20/pack-  3744,133.928600
Casio Calculator MX120B- 20257,285.710000
HP Inkartridge HPCZ107AA (678) Black- 15519,366.518479
HP Inkartridge HPCZ108AA 678 Colored- 15520,375.000000
15519 HP Ink Cartridge HPCC 07AA Black,-1.000000
News Print Legal (Pilot) - 2563,93.153142
News Print Letter  (Pilot) 2564,98.214300
Ruler Flexible Transparent,5.580400
POS Thermal Roll 58mmx70mm,21.906079
Journal Tape 70mmx80mm (60rolls/box),14.644415
Direct Thermal Sticker 30x45mm (600pcs/roll),31.250000
OW COPY PAPER SUB20 A4 - 11504,191.964300
Trash Bag XXL BLACK (10's/rollx20/rolls/bundle)divisible x200pcs/bundle,4.498435
Duo Enzyme Chemical for grease trap,2732.142800
EPSON ERC-38 original,66.968079
(IN-ACTIVE) Journal Tape (100rolls/box) 70mmx80mm,-1.000000
JOY INK FOR STAMP PAD BLUE 30ML-1068,11.383900
Trash Bag XXL CLEAR (10's/rollx20/rolls/bundle)divisible x200pcs/bundle,4.222087
Produce Tape (PVC-Best) Blue 9mmx40M Blue 128rolls/box,16.071400
Taylor Lube (for cleaning of Taylor Machine)- 47518,160.508900
Sanitizer and Cleaner (for cleaning of Taylor Machine)-10425,1562.696400
A LA Carte Oval Platter Basket 8.5X6X1.5/ (Redplate),44.642900
Microfiber Cloth (BLUE) *3pcs* 40cmx40cm 400gsm,30.229854
Microfiber Cloth (YELLOW) *4pcs*40cmx40cm 400gsm,30.301558
Microfiber Cloth (GREEN) *4pcs* 40cmx40cm 400gsm,30.142578
Microfiber Cloth RED *1pc* 40cmx40cm 400gsm,30.121239
Trash Bag XXL HD Yellow 38x40x0.00065,4.223200
Expanded Env.#6 Plastic Transparent Legal- 18237,31.250000
Acrylic Menu Stand Angled A4 - 2741,241.071400
Safecare Bactofree Thin (Liquid),173.489450
UK Stapler wire with remover,75.892800
Safecare Plus Handsoap (Unscented) 4x5L,334.821400
All Star Premium Blue (All Purpose Cleaner)  120x30mL,6.696400
Safecare Bactofree Gel (Handsanitizer) 10x500mL,71.428600
Optikleen OC (Heavy Duty Oven Cleaner and Degreaser) 4x4L,329.017899
Activ M5 (Acid Cleaner and Destainer) 4x4L,796.875000
Paper Spike - 8691,35.491100
Call Bell - 10566,71.428600
Plastic Transparent Mask (10'sx1box),40.178500
Hairnet (12'sx1box),8.187500
HP Ink 680- Black,375.000000
HP Ink 680- Colored,375.000000
Filing Storage Box- 13756,691.964299
Savers Hotdog White Back Plate (20pcks/40pcs),0.251106
(IN-ACTIVE) Rice Wrapper/pcs.,-1.000000
Plastic Fork (100pks x 25pcs),0.369181
Plastic Spoon(100pks x 25pcs),0.348668
Biodegradable Spoon(25pcs/pack(2000pcs/box)/pcs),0.513399
Biodegradable Fork(25pcs/pack(2000pcs/box)/pcs),0.513399
Cornstarch Fork(100pcs/packs(1000pcs/box)/pcs.),0.892910
Cornstarch Spoon(100pcs/pack(1000pcs/box)/pcs.),0.892965
(IN-ACTIVE) Siopao/Burger Pouch 6x6 Plain/White/pcs.,0.732100
Fried Food Paper White/pcs.,0.924100
Toothpick for Siomai(550pcs./box),5.580300
(IN-ACTIVE) Coffe Stirrer (1kg/850pcs.) for 16oz,151.785700
Hotdog Plastic Wrapper 4.75x8x.001 plain/pcs,0.167000
Siopao Plastic Wrapper 6.5x6.5x.001 plain/pcs.,0.157146
Sanitary Disposable Gloves (LDPE 100pcs./pack),35.566002
(IN-ACTIVE) Coffee Sleeve for 12oz/pcs.,1.000000
(IN-ACTIVE) Lunch Box w/sticker(600pcs./box)/pcs.,1.792960
12oz Plastic Lid (marked of lawson) (1000's/case),0.339199
16oz & 22oz Plastic Lid (marked of lawson) 1000's,0.428500
Coffee Stirrer for 12 oz (850pcs/kg),133.928500
Naturale Table Napkin 800's (15packs/case),41.741108
Reach Paper Towel 1ply (30pcks/case),25.089337
(INACTIVE) 12oz Lids(1000pcs/motherpack(100pcs/pack)/pcs),0.490000
(INACTIVE) 16oz Lids & 22oz lids(1000pcs/motherpack(100pcs/pack)/pcs),0.535700
Counter Bag (500's/bundle)  5+3 x 10.25 x 0.008,0.133886
Sando Bag Small (1000's/bundle)  8 x 15 x 0.0007,0.334098
Sando Bag Medium (1000's/bundle) 10 x 18 x 0.0008,0.565800
Sando Bag Large (1000's/bundle) 12 x 21 x 0.001,0.961453
PLASTIC Gravy Sauce Cup  (1000's/pack),0.258900
PLASTIC Gravy Sauce Lids (1000's/pack),0.241093
Plastic Straw(1300pcs/kg),111.607846
Paper Bag #4 Small (2000's/mother pack),0.312500
Paper Bag #8 Medium (1000's/mother pack),0.598200
Paper Bag #16 Large (500's/mother pack),0.937500
(IN-ACTIVE) Lunch Box w/ new design 4 colors (600pcs/1box)/pcs,1.972100
(IN-ACTIVE) Hotdog Paper Wrapper/pcs.,0.848200
Hotdog Stick  12" 100pcsx100pck/box (10000pcs/box) (Chicken Sticks),0.267926
Siomai Stick 10"  707pcsx20pcks/box (14140pcs/box),0.201045
GUSETTE,PLASTIC(SMALL)/pcs.,0.303500
GUSETTE, PLASTIC(BIG)/pcs.,0.383900
GUSETTE, PAPER SMALL(BROWN)/pcs.,0.860000
GUSETTE, PAPER(BIG)/pcs.,1.705300
PAPERBOX, MULTIPURPOSE RECTANGULAR HANDLE/pcs.,7.526600
Rice wrapper (1000's/ 10ream)(Rushmore),0.267799
(IN-ACTIVE) JUMBO LUNCHBOX FOR 2PC CHICKEN,3.571400
(IN-ACTIVE) LAWSON STICKER (11CM x 2CM),0.205300
Hotdog Pouch PE Laminated (1000's/case),0.357100
Siopao Pouch PE Laminated 1000's,0.401700
(IN-ACTIVE) 3 DIVISION JUMBO LUNCHBOX 400pcs/box,1.785700
(IN-ACTIVE) Rice Wrapper "7x10" 1000 pcs/ream (use the other item code),0.304622
(IN-ACTIVE) Clam Shell Mealbox (Brown/ Letter A),2.053600
Adjustable Coffee Sleeves Plain,1.607100
Paper Bowl #780cc plain white 25's/pck,2.919063
Paper Bowl Lid #780cc 50's/pck,1.927558
(IN-ACTIVE) 12oz Rippled Coffee Cup Brown w/ Lid,3.616100
(IN-ACTIVE) 8oz Milo Paper Cup 2000's/case,0.137500
(IN-ACTIVE) 8oz Milo Paper Cup Lid 2000's/case,0.955400
PET Cold Cup 16oz w/ design (100's/pck),2.366099
PET Clear Flat Lids 95mm -Round hole (Nata & Pearl)100'sx20pkx1bx,0.773957
Share Eat Take-out Box,26.785700
Jelly Straw Red (100's/pck),0.491100
12oz Paper Cup (1000's/case),1.207842
16oz Paper Cup (1000's/case),1.793795
22oz Paper Cup (1000's/case),2.139349
8oz Paper Cup Plain (1000's/case),0.696400
(IN-ACTIVE) 12oz Coffee Cup with Lid Generic Design (1000's/case),2.232100
PET Cold Dome Lid  for 16oz 100's/pck,0.803600
Paper Meal Box Large (PLAIN) 500's/box,3.660742
12oz Rippled Cup w/ Lid (Brown),4.534520
Paper Straw  (100's/1 pk),75.892900
Brown Meal Box Folded (W/ DESIGN) 500pcs/box,3.480000
Laminated Box 2 Division  with Cover 50's/12pk/1bx- Large For Karinderia,3.125000
Laminated Box 2 Division without Cover,2.410700
Dep Food Package,17.857100
Dep Tumbler,17.857100
Food Package,0.000000
Tumbler,0.000000
Chopstick (Wooden) Single Wrap,0.803600
Footlong Tray (500's/pack),0.625000
Sago Paper Straw 12mmx21cm (50'sxpack),61.160700
Sago Plastic Straw Single Wrap (100pcs/pk) 10.8diax210mm,0.989420
