itemDescription,averageCost
Zim Cleanser Calamansi Scent 350g,0.000000
Zim Cleanser Floral Scent 350g,0.000000
CALIFORNIA SCENT CHERRY,0.000000
CALIFORNIA SCENT NEWCAR,0.000000
CALIFORNIA SCENT STRAWBERRY,0.000000
CALIFORNIA SCENT LAGUNA BREEZE,0.000000
MY GEL SCENT AIR FRESHENER LEMON,0.000000
MY GEL SCENT AIR FRESHENER GREEN APPLE,0.000000
MY GEL SCENT AIR FRESHENER STRAWBERRY,0.000000
MY GEL SCENT AIR FRESHENER JASMINE,0.000000
OOA P-Lead Pntl Jp C25(30S)0.5Hbx60Mm,43.360000
OOA Pmech Avnti Ch Sf299(blk) 0.5,8.540000
OOA Pmech Avnti Ch Sf299(Blu) 0.5,8.540000
OOA Pmech Avnti Ch Sf299(Pink) 0.5,8.540000
OOA Blpn Avnti Ch LT615 Twist Blk(0.7),3.180000
OOA Blpn Avnti Ch LT615 Twist Red(0.7),3.180000
OOA Blpn Avnti Ch LT615 Twist Blu(0.7),3.180000
OOA Blpn Avnti Ch Sf983 Click Blk(0.7),5.190000
Blpn Avnti Ch Sf983 Click Red(0.7),5.190000
Blpn Avnti Ch Sf983 Click Blu(0.7),5.190000
Blpn Avnti Ch LT606 Pastel Blk(0.7),6.530000
Blpn Avnti Ch LT606 Pastel Red(0.7),6.530000
Blpn Avnti Ch LT606 Pastel Blu(0.7),6.530000
Philippine Star News Paper,12.857100
Pilipino Star Ngayon,6.428600
Pang Masa(PM),6.428600
BusinessWorld,16.741100
Business Mirror,15.625000
Pilipino Mirror,6.250000
Phil. Graphic,46.875000
Cook Magazine,62.500000
OOA Starling Ruler,9.877200
Philippine Daily Inquirer Mon-Sat,12.500000
Philippine Daily Inquirer Sunday,12.500000
Going Places,75.000000
OOA NB Wrtg Orn 5.8x7.8 HK 80s,19.250000
OOA NB Comp Orn 5.8x7.8 HK I 80s,19.250000
OOA NB Wrtg Orn 5.8x7.8 C Coding 80s,15.900000
OOA NB Comp Orn 5.8x7.8 Big Hero 80s,15.900000
OOA NB Comp Orn 5.8x7.8 Cars 80s,15.900000
OOA NB Spr Orn 5.8x7.8 Cattitude 80s,15.900000
OOA NB Comp Orn 5.8x7.8 Ever After High 80s,15.900000
OOA NB Yarn Orn 5.8x7.8 Yarnstripes 80s,15.900000
OOA NB Memo Orn 4x6 F Quotes 80s,11.220000
OOA NB Memo Orn 4x6 PP 80s,11.220000
The Manila Times,12.500000
Hallmark Xmas Gift Wrap Roll 3in1,24.687500
Hallmark Xmas Gift Card,9.375000
Hallmark Xmas Handle Bag Contemporary Big,35.473200
Hallmark Xmas Handle Bag Contemporary Small,27.973200
Hallmark Xmas Handle Bag Contemporary Tiny,17.973200
Hallmark Xmas Bottle Bag Contemporary Big,27.973200
Hallmark Xmas Bottle Bag Contemporary Mini,22.348200
OOA Bio Data 5s,9.380000
OOA Chalk,10.630000
Clear Tape 1inch,15.630000
OOA Correction Fluid,32.500000
Correction Tape,18.130000
OOA Crayons 16s,33.750000
Envelope Short,2.500000
File Folder Long,5.630000
File Folder Short,5.000000
HBW Ballpen Black,8.130000
HBW Ballpen Blue,8.130000
HBW Ballpen Red,8.130000
HBW Highlighter YG/O,13.750000
OOA HBW Mech Pencil,26.250000
HBW Permanent Marker Black,15.630000
Long Letter Envelope 10s,11.880000
Long Plastic Envelope,9.380000
Manila Paper 2s,6.250000
Masking Tape 1inc,11.880000
OOA Noyebook Yarn,18.750000
Paper Clip 33mm,10.000000
OOA Paste in Tube 6g,3.750000
Pencil Sharpener,5.630000
Plastic Folder with Slide Long,8.130000
Plastic Folder with Slide Short,7.500000
Short Letter Envelope 10s,8.750000
Slide Folder Blue Long,8.130000
Slide Folder Blue Short,6.880000
Steno Pad 60s,21.880000
OOA Thumbtacks,10.630000
Typewriting Long 20s,21.880000
Typewriting Short 20s,19.380000
OOA Yellow Pad Paper 20s,11.250000
Elmer's Glue 40g,18.750000
EARPHONEMC-007E,62.500000
EARPHONEMC-008E,62.500000
EARPHONEMC-009E,62.500000
EARPHONE W/ MICMC-001C,187.500000
EARPHONE W/ MICMC-015A,187.500000
EARPHONE W/ MICMC-022E,250.000000
EARPHONE W/ MICMC-024E,250.000000
EARPHONE W/ MICMC-006E,250.000000
EARPHONE W/ MICMC-042E,250.000000
EARPHONE W/ MICMC-043E,250.000000
EARPHONE W/ MICMC-044E,250.000000
EARPHONE W/ MICMC-045E,250.000000
EARPHONE W/ MICMC-046E,250.000000
EARPHONE W/ MICMC-047E,250.000000
IPHONE4 USB CABLEJS 100,62.500000
IPHONE4 USB CABLEJS 700,125.000000
IPHONE5 USB CABLEMC-002C,62.500000
MICRO USB CABLEMC-017A,125.000000
OTG CABLEMC-018A,125.000000
CAR CHARGERMC-019A,125.000000
2 IN 1 USB CABLEMC-043A,125.000000
Y CABLEMC-152A,156.250000
AUX CABLEMC-153A,125.000000
STEREO EXTENSIONMC-154A,125.000000
HEADPHONE SPLITTERMC-155A,156.250000
RCA CABLEMC-156A,156.250000
MOUNT HOLDERMC-157A,156.250000
MOUNT HOLDERMC-158A,187.500000
LDNIO USB CABLELS-26 IP5,187.500000
LDNIO USB CABLE,187.500000
LDNIO TYPE C CABLELS-61,187.500000
LDNIO USB CABLELS-07 IP5,156.250000
LDNIO USB CABLELS-07 S4,156.250000
LDNIO USB CABLELS-17 IP5,187.500000
LDNIO USB CABLELS-17 S4,187.500000
LDNIO USB CABLELS-31 IP5,218.750000
LDNIO USB CABLELS-31 S4,218.750000
LDNIO USB CABLESY-03 S4,156.250000
LDNIO USB CABLESY-03 IP5,156.250000
LDNIO USB CABLEXS-07 IP5,156.250000
LDNIO USB CABLEXS-07 S4,156.250000
LDNIO USB CABLESY-05 IP5,156.250000
LDNIO USB CABLESY-05 S4,156.250000
LDNIO CAR CHARGERDL-C17 IP5,187.500000
LDNIO CAR CHARGERDL-C17 S4,187.500000
LDNIO CAR CHARGERDL-219 IP5,250.000000
LDNIO CAR CHARGERDL-219 S4,250.000000
MNL48 Fan,114.286000
MNL48 Mug,392.857000
OOA MNL48 Tumbler,142.857000
OOA MNL48 Photocards Set Series 2,285.714000
MNL48 Fortune Cookie,178.571000
Hallmark Xmas Gift Wrap Roll HMK  3in1HP,26.718800
MNL48 Photo Album,392.857000
MNL48 Aitakatta CD,178.571000
MNL48  Pag-ibigFortuneCookie BigFan,178.570000
OOA MNL48 Pag-ibigFortuneCookie Mug,142.860000
OOA MNL48 Pag-ibigFortuneCookie BottonPin,57.140000
MNL48 KEY-CHAIN PILLOW,107.143000
OOA MNL48 STICKY NOTE,107.143000
OOA MNL48 WATCH,464.286000
MNL48 365 Days CD,178.571000
MNL48 Lanyard,107.143000
MNL48 365 Araw- Erop Papel Fan,71.429000
MNL48 Clear File- 365 Araw,128.571000
MNL48 Clear File - First Gen,128.571000
MNL48 Smappy,357.143000
MNL48 Postcard Set,642.857000
MNL48 Ikaw ang Melody Music Card,250.000000
MNL48 Ikaw ang Melody CD,250.000000
MNL48 Ikaw ang Melody Lanyard,107.140000
PBA Collectible Beep Card,320.540000
OOA PBA Beep Card 1pc +Sft Serve IceCrm chsy vanilla,334.085964
OOA PBA Beep Card 2pcs Free Chick Nug w/ Rice Meal,483.281600
OOA PBA Beep Card 3pcs Free 2pcs Spam w/ UnliRice,737.525300
OOA PBA Beep Card 5pcs Fr 2pcs Spam/UnliRice & Swirl,1018.750000
OOA MYX,63.620000
OOA Chalk Magazine,66.960000
OOA Star Studio,66.960000
OOA Working Mom,80.360000
OOA Food,80.360000
OOA Barbie Magazine,80.360000
OOA UAAP,80.360000
OOA Metro,100.450000
OOA Metro Home,133.930000
OOA Star Magic Catalogue,133.930000
OOA Metro Weddings,200.890000
BIC Bu Ref 0.7 Blk Bx12,10.430000
BIC GL 1.05 Blk x Fine Bx12,13.470000
BIC Xtra Ez Stick 0.7 Black,14.980000
BIC Glue Stick Eco 8g. Bx30,19.730000
BIC Briteliner Text Refresh Ylw,24.660000
BIC Briteliner Text Refresh Pink,24.660000
BIC Briteliner Text Refresh Grn,24.660000
BIC Briteliner Text Refresh Org,24.660000
BIC Twin CD/DVD Marker Blk Bx,29.970000
BIC Perm Mkr Blk Bullet 2000 B,29.970000
BIC WB Marker Black Bullet 1701 Bx1,32.250000
Manila Bulletin (Monday-Saturday),11.250000
Manila Bulletin (Sunday),12.500000
Balita,6.250000
Tempo,6.250000
Agriculture,53.120000
Animal Scene,75.000000
Sports Digest,75.000000
Cruising,75.000000
OOA Total Girl,0.000000
OOA Yes!,78.570000
OOA Good Housekeeping,85.710000
Cosmopolitan,89.290000
Smart Parenting,89.290000
Candy,89.285800
Disney Princess,98.880000
Entrepreneur,100.000000
Sofia the First,0.000000
Sense & Style,75.000000
Yummy,89.290000
Men's Health,100.000000
Real Living,100.000000
Womens Health,0.000000
FHM,100.000000
Preview,107.140000
Top Gear,107.140000
Top Gear Special,112.000000
Esquire,142.860000
Elle Decoration,142.860000
Town & Country,142.850000
Esquire Special,285.710000
K-Zone,71.430000
K-Zone Special,89.290000
Loctite Super Glue Liquid-3g,40.468800
Loctite Super Glue Gel-3g,52.968800
OOA Scotch Tape small 1/2',7.200000
OOA Avanti Blpn Black/Blue/Red,13.230000
OOA Scotch Tape 1/2',13.230000
OOA Clip Paper Folder,26.620000
OOA Orions Index Card 3"x5" (25sheets),6.520000
OOA Sterling Letter Envelope short 10pcs,7.870000
Sterling Ruler 6",9.710000
OOA Brown Envelopew/Plastic Envelope Short,8.540000
OOA Sterling Letter Envelope long 10pcs,5.860000
OOA Brown Envelopew/Plastic Envelope Long,9.880000
Changli Pencil Sharpener,12.890000
OOA Avanti Blpn 3 colors,15.230000
OOA Avanti Permanent Marker Black/Red/Blue,11.220000
OOA Long Folder with Plastic Cover,11.220000
OOA Orions MultinBondPaper 8 1/2x11 (20s),10.540000
OOA Orions Index Card 4x6 (25sheets),10.540000
OOA Avanti White Board Marker Black,13.220000
OOA Intermediate Pines Pad Paper 80leaves,19.920000
Packaging Tape Brown 2,26.280000
OOA PVC Book Wrapper Clear Plastic,23.270000
Fortune Yellow Pad 80 leaves,33.680000
Orions 1/2 Lengthwise,41.350000
Memo Book 5x3,9.375000
Steno Pad 60s,21.875000
Masking Tape 1Inc,11.875000
T Pencil 3'S,16.250000
HBW Mech Pencil,26.250000
HBW Highlighter YG/O,13.750000
Correction Tape,18.125000
Pencil Sharpener,5.625000
Elmers Glue 40g,18.750000
Scissors,23.750000
Plastic Ruler,5.000000
Duo Eraser,6.250000
Correction Fluid,32.500000
Binder Clip,11.875000
Staple Wire # 35,38.750000
Staple Wire # 10,6.250000
Paper Clip 33mm,10.000000
Short Letter Envelop 10s,8.750000
Long Letter Envelop 10s,11.875000
Manila Paper 2s,6.250000
File Folder Long,5.625000
File Folder Short,5.000000
Envelop Short,2.500000
Envelop Long,3.125000
HBW Permanent Marker Black,15.625000
HBW Permanent Marker Blue,15.625000
Clear Tape 1 Inch,15.625000
Bio Data 5'S,9.375000
Yellow Pad Paper 20's,11.250000
Paste in Tube 5g,3.750000
Crayons 16,33.750000
Chalk,10.625000
Notebook Yarn,18.750000
Thumbtacks,10.625000
Typewriting Short 20s,19.375000
Typewriting Long 20s,21.875000
Stick Notes 3x3,16.875000
Long Plastic Envelop,9.375000
Slide Folder Blue S,6.875000
Slide Folder Blue L,8.125000
Plastic Folder w/ Slide S,7.500000
Plastic Folder w/ Slide L,8.125000
Index Card 5X8 10S,17.500000
Index Card 4x6 10s,12.500000
Index Card 3x5 10s,10.000000
HBW Ballpen Red,8.125000
HBW Ballpen Black,8.125000
HBW Ballpen Blue,8.125000
HBW Whiteboard Marker Black,18.750000
K-Zone,0.000000
K-Zone,0.000000
BIC Ecolutions Glue Stick 8g,0.000000
OOA Orions Art Paper Astd 20s,11.220000
OOA Orions Vibrant Colors Astd 5c_10s,13.220000
Sterling Oslo 1512 9x12D Thick 10/pac,21.260000
OOA Morrocn-Red ClrFldr L w/stick,11.880000
OOA Colored Foldr (S) Green,5.190000
OOA Morrocn-Green Long w/stck,11.890000
OOA White Folder Short,3.180000
OOA White Folder Long,3.850000
OOA White Folder w/ Jacket Short,9.880000
OOA Kraft Brown Folder Short,2.510000
OOA Orions Wrtng Pad G1 80s,9.870000
OOA Orions Wrtng Pad G3 80s,9.877200
OOA Orions NB Memo 3x5 F Qoutes 80s,7.870000
OOA Orions NB Memo 4x6 F Qoutes 80s,11.220000
Avanti Blpn LT615 Twist Blk(0.7),3.180800
Avanti Blpn LT615 Twist Blu(0.7),3.180100
Avanti Blpn Sf983 Click Blk(0.7),5.189700
OOA Avanti Blpn LT615 Twist(3Blk/Pack),9.880000
OOA Avanti Blpn Sf983 Click(2Blk/1Rd),15.234400
OOA Avanti Blpn Sf983 Click(3Blk/Pack),15.234400
OOA Sterling Wcrayon Cr8(8C/Set)Reg,10.550000
OOA Sterling Pncl J30105H 3's,9.880000
OOA Sterling Scissors 5"RedDragon,19.920000
OOA Orions Corectn-Tape Isp926 (5mmx4m),19.921900
OOA Orions Tape-Clear 1"x50yd,13.225400
OOA Sterling Premium PaperCups 25s,21.260000
OOA Orions Multi-Purp 70gsm L 20s,11.886200
OOA Orions Multi-Purp 70gsm A4 20s,12.560000
OOA Orions Brown Envelope S,1.674100
OOA Orions Masking Tape 24mmx20m,19.920000
Garage,93.750000
Sterling Crayon 24s,0.000000
OOA Orions Index Card 5x8 25s,0.000000
Orions Multi-Purp 70gsm A4 50s,0.000000
Orions Kraft Brown Folder L,0.000000
Orions Brown Envelope w/ Plastic L,0.000000
OOA Orions Brown Env L,0.000000
OOA Orions Wrtng Pad G2,0.110000
OOA Orions Wrtng Pad G4,0.110000
Tar Buster Cigarette Filter,21.428600
Standard Disposable Lighter-Pinoy,15.468800
Standard Disposable Lighter-Cbasketball,15.468800
Standard Disposable Lighter-Jeans,15.468800
Flamingo Playing Cards-Blue,39.843800
Flamingo Playing Cards-Red,39.843800
Flamingo Playing Cards-Green,39.843800
BIC Lighter XP2 Elctronc,22.760000
BIC Lighter J5 Mini Classic Std,14.980000
BIC Lighter J3 Slv Coffee,17.070000
Lipa Fresh Buco Juice 500mL,41.964300
Jeo Rtd Calamansi Juice 450ml KVI,25.000000
Ladies Slippers #1,111.880000
OOA Men Slippers #1,124.380000
Schlurp Jellies Assam 500mL,50.223200
Schlurp Jellies Earl Grey 500mL,50.223200
Schlurp Jellies Caramel 500mL,50.233200
Schlurp Jellies Wntermlon 500mL KVI,50.233200
Schlurp Jellies Butterscotch 500mL,50.223200
Hope in a Bottle PurifiedDrnkngWtr 350mL,0.000000
Hope in a Bottle PurifiedDrnkngWtr 500mL,0.000000
Marby Barquiron,36.964300
Marby Piyaya Original Flavor 300g,52.232200
Marby Piyaya Ube Flavor 300g,44.799100
Marby  Budget Loaf Buy1 Take1 360g,56.651800
Marby Ham Bread Buy 1 Take 1 350g,49.419600
Marby Cheese Bread 250g,39.776800
Marby Ensaymada Monggo 70g,17.678600
Marby Ensaymada Ube 70g,20.892900
Marby Mini Mamon Spl. 70g,19.687500
Marby Ube Bites 120g,16.071400
Marby Eggpie 80g,20.089300
Marby Hopia Dice 150g,28.125000
Marby Hopia Hapon 140g,21.294600
Marby Hopia Roll Baboy 220g,27.321400
Marby Hopia Roll Monggo 220g,27.321400
Marby Kababayan 80g,18.833900
PM Supreme Loaf bread 600g,-1.000000
PM Original white bread 600g,-1.000000
PM Butterloaf 500g,-1.000000
PM Mongo bread 370g,-1.000000
PM Mongolito 120g,-1.000000
PM Ube bread 370g,-1.000000
PM Ubelito 120g,-1.000000
PM Panderosa 450g,-1.000000
PM Cheesebread 300g,-1.000000
PM Cheese bread 60g 2's,-1.000000
PM Cheese Bulilit 110g,-1.000000
PM Pandesal 300g,-1.000000
PM Hambuger Buns 300g,-1.000000
PM Tasty bread 450g,-1.000000
PM Hotdog Rolls 300g,-1.000000
PM Pullman Loaf  650g (Sulit Savings),-1.000000
Special Ham Bread 325g (B1T1),-1.000000
PM Super Tipid 400g (American Loaf),-1.000000
PM Raisin Bread 325g,-1.000000
PM Cheese Mamon 60g,-1.000000
PM Cheese Ensaymada 60g,-1.000000
PM Double Chococake 80g,-1.000000
PM Double Cupcake 80g,-1.000000
PM Muffin Cake 80g,-1.000000
PM Hopia Mongo 160g,-1.000000
PM Hopia Baboy 160g,-1.000000
PM Hopia Ube 160g,-1.000000
PM Hopia Dice 180g,-1.000000
PM Pinoy Hopia Mongo 220g,-1.000000
PM Pinoy Hopia Baboy 220g,-1.000000
PM Bread Crumbs,-1.000000
Marby Otap Sugar Biscuit Pandan 60g,12.857100
Marby Otap Sugar Biscuit Plain 60g,11.651800
Marby PaboritaRoundCrckrs Bisc 100g,16.071400
Marby Pilipit Twisted Crckrs Bisc 200g,44.196400
Marby Spanish Bread 360g,36.964300
Marby Thick Sandwich Cuts 600g,49.419600
Marby Whole Wheat Bread 600g,53.839300
Marby Sugar Free Wheat Bread 350g,30.937500
Marby Cinnamon Rolls 60g,13.660700
Marby Mocha Slice 60g,20.491100
Marby Ube Slice 60g,21.696400
Marby Pianono Mocca 120g,28.526800
Marby Mamon Putok Buy 1 Take 1 80g,24.107100
Marby John Pullman Special 400g,28.928600
Marby Mini Dinner Rolls 175g,24.508900
Marby Pianono Vanilla 120g,27.723200
OOA Special Cheesy Ensaimada,22.321400
Special Ube Ensaimada,24.107100
MD Bavarian Double Classic+Choco Fudge,11.026800
MD Premium Twist Coockies & Cream,14.508900
MD Premium Twist Rocky Road,14.508900
X-MD White Choco Graham,21.428600
MD Choco Caramel Peanut,17.410700
X-MD Classic Bavarian,19.285700
X-MD Strawberry Filled Bavarian,19.285700
X-MD Choco Butternut,13.348200
X-MD Dutch Choco Crunch,12.767900
MD Smidgets Bavarian,2.901800
X-MD Smidgets Choco Butternut,6.428600
X-MD Brownie Classic Fudge,13.392900
MD Brownie Choco Mallows,6.696400
X-MD Brownie White Choco Drizzle,10.044600
X-MD Choco Peanut,12.767900
MD Creamy Glazed Chocolate,12.767800
MD Creamy Glazed Vanilla,12.767800
MD Creamy Glazed Mocha,12.767800
X-MD Choco Bavarian,19.285700
MD Strawberry Cream donut,12.767800
MD Blue Berry Cream Donut,12.767800
MD Choco-Nutty Choc Nut Donut,-1.000000
MD Classic Choco Flat Tops Donut (C),15.630000
X-MD Caramel Baked Bites,10.589243
X-MD Cheese Baked Bites,10.654966
MD Filled Choco Swiss Mocha (C),13.928600
MD Filled Choco Strawberry (C),13.928600
X-MD Choco Chip Cookie,13.392800
MD Color Shot Cookie (C),13.392800
MD Christmas Brownies 6pcs (C),66.294600
X-MD Buttered Toast,8.035700
X-MD Premium Choco Butternut,21.428600
X-MD Premium Dutch Choco Crunch,21.428600
X-MD Gold Cookies & Cream,17.410000
Tiffany's Hamburger Buns Sesame Seed,20.357100
Tiffany's Hotdog Roll 8pcs,24.642900
Tiffany's Mongo Loaf,34.285800
Tiffany's Pullman Super Thick Slice,41.785700
Tiffany's Pandesal Plain,24.285700
Tiffany's Special Ensaymada Jumbo,35.357100
Tiffany's Ensaymada Small,12.142900
Tiffany's Ube Loaf,34.285800
Tiffany's Mongo Loaf Asado,35.000000
Tiffany's Pinoy Tasty,25.357200
Tiffany's Pinoy Pandesal,15.535800
Tiffany's Tipid Loaf,47.857100
Tiffany's Banana Loaf,24.285700
Tiffany's Carrot Cake,32.857100
Tiffany's Mamon Choco,11.428600
Tiffany's Mamon Mocca,11.428600
Tiffany's Choco Chips Torta,12.142900
Tiffany's Taisan Plain,26.428600
Tiffany's Taisan Choco,27.500000
Tiffany's Dice Hopia,23.571500
Tiffany's Dice Ube,23.571500
Tiffany's Hapon Hopia Red Mongo,18.214300
Tiffany's Hapon Hopia Mongo,18.214300
Tiffany's Hapon Hopia Ube,18.214300
Tiffany's Slice Pianono Plain,11.428600
Tiffany's Slice Pianono Ube,11.428600
Tiffany's Slice Pianono Pandan,11.428600
Tiffany's Slice Pianono Mocca,11.428600
Tiffany's Slice Pianonochoco,11.785700
Tiffany's Butter Pound Cake,28.800000
Tiffany's Chocolate Cake,11.785700
Tiffany's Carrot Cake,12.500000
Tiffany's Ube Ball,22.857100
Tiffany's Potato Pandesal,0.000000
Tiffany's Chocolate Pound Cake,30.000000
Tiffany's Egg Pandesal,18.571400
Tiffany's Egg Monay,15.714300
Marby Fudge Brownie 55g,18.482100
Marby Super Loaf 600g,49.821400
Marby Cheesebites 120g,17.678600
Marby Ube Loaf 360g,40.580400
Marby Mongo Bread 380g,40.580400
Marby Sandwich Loaf 360g Buy1Take1,56.651800
Marby Hopia Hapon 170g Buy 1 Take 1,36.160700
Marby Ensaymada Plain 45g,15.267900
Marby Mamon 50g,17.678600
Marby Pianono Choco 120g,29.330400
Marby Pianono Ube 120g,28.125000
Marby Banana Slice 60g,19.285700
Marby Choco Slice 60g,20.491100
Lunch/Dinner Viand RM,37.946400
Merienda Viand RM,35.000000
X-MD Gold Dark Chocolate,17.410000
Breakfast Viand RM,30.357100
Free Kit-Kat 4F for every 2pcs. Nesc Esp,-1.000000
Delivery Charge for Chicken Katsu,8035.714200
Cooking S/S Strainer 16 cm - CG060-2,93.750000
Alegacy Bottle Opener Stainless Steel (AL552),116.071400
Carlisle Measure Miser 4oz Beige for Rice Scooper  (4328-06),299.392900
Tablecraft Ketchup Dispenser 24oz  (1124C-1),116.071400
Centennial Rosle Funnel 10cm  (G208-10),129.464300
Clear Square Container Lid 12qt (10742-60),130.700000
RAK - Classic Flat Square 24 x 24 (CLSP24),135.928600
Food Tong 14" S/S Eurochef - 7135,78.745344
Mesh Tray 7 3/4" x 10",158.210000
SYR 4 Prong Rack (992676),163.366100
Tablecraft 9 1/2" Green Tong w/ Spring Steel,163.910000
Stainless Measurement Sets (MCL4),201.491100
Tablecraft SF12 Stainless Whip/Whisk (SF12),250.258900
Adcraft 10" x 18" Chrome Platted Wire (WPG-1018),256.223200
Mesh Tray for Hot Showcase,256.220000
Copper Atkins Freezer Thermomter -20C,288.110000
Stainless mixing Bowl,332.140000
Tablecraft Cutlery Bin Gray  (1524G),177.678600
Geos Pan Cover 1/2  (1120C),356.830400
Stainless Pan Half Size 4" Cover,356.830000
Rectangular Flat Plate 38 x 21cm,443.670000
Copper Deep Fry Thermomter 200c,478.930000
Deep Fry Thermometer 200C,478.930000
GEOS Pan Size 4" x 1/2 (1124),510.732100
Stainless Pan 1/2X65mm Deep,285.535700
Geos Pan 1 1/2" x 1/2 (1001),633.687500
Stainless Tray For Hot Showcase,633.690000
Carlise Clear Square Container 12qt (10724-07),640.571400
Straw Dispenser  (SD3511),665.500000
Heavy Duty Can & Bottle Opener Eurochef - KU135,671.625000
Cooper Atkins Stainless Kitchen Timer TW3-0-8,1014.630000
Digital Weighing Scale 6kg Fuji,1758.930000
SYR Yellow/Blue Toilet Brush  (926305),95.946400
Fiberglass Rectangle Anti Skid Tray 10x14,258.710000
Rubber Gloves NOVA 38 Medium(yellow),40.178600
Spray Gun 500ML,49.107100
Rubber Gloves Premium Medium (Blue)  Set,66.964200
Blended Loop-End Mop Head (Blue),160.714200
Blended Loop-End Mop Head (Yellow),142.459980
Baguio Soft Broom,133.928600
Broom Wider (Commercial Grade Angled Lobby Broom),178.571400
Aluminum Push Brush 18 Inches,357.142800
Wet Floor Signage A-Frame,258.928500
Combi Squeegees and Glass Cleaner,312.500000
Mop Bucket w/ Wringer36L Yellow,2232.142800
Blended Loop-end Mop Set (Blue),312.500000
Blended Loop-End Mop Handle Yellow),327.336395
Heavy Duty Utility Pail w/ Spout (Red/ Green/ Blue),375.000000
Trash Bin 120L w/ Pedal Gray,3571.428600
Commercial Grade Open/ Close Dustpan,392.857100
ST Crate Natural/ White,495.800494
Foldable Ladder 5 Feet,1089.285700
ST Crate Blue,495.535700
S&R Diswashing Liquid 1galloon,334.821400
S&R Cleaning Cloth 12pcs/pk,535.714200
Zonrox Color Safe (for stores cleaning),53.794600
Sponge,15.848200
Powder,150.892800
Kit A-Tune Up X31167 (O-RING),1217.107100
Donut Plate Rectangular,48.995500
Brush Kit for Taylor Machine,1160.714200
Drip Pan 161  0552006,281.400000
Rubberized Push Cart (Trolley 1),3348.214200
DW S/S Vacuum  Pot 1.6L for Gravy,444.642800
Microwaveable Container HW 88 For Gravy,123.214200
Waiters Apron Black 100cm,160.714300
(IN-ACTIVE) Microwavable 2- Egg Cooker,68.750000
Jumbo Box With Cover (Styro box) 34.75x17x23.50,461.607100
Microwavable 2- Egg Cooker,68.750000
(IN-ACTIVE) Jumbo Box With Cover (Styro box) 34.75x17x23.50,461.607100
Umbrella Holder Brown,192.857100
Hooded Trashbin 75L (Biodegradable/ Green)-Printed-35x35x86cm,1138.392800
Hooded Trashbin 75L (Non-Biodegradable/ Blue)-Printed-35x35x86cm,1138.392800
Hooded Trashbin 75L (Recyclable/ Yellow)-Printed-35x35x86cm,1138.392800
Cook Uniform- Shirt White w/ Blk Collar (S),241.071400
Cook Uniform- Shirt White w/ Blk Collar (M),241.071400
Skull Cap White,75.892900
Trolley 2 Platform (Rice Pallet),1250.000000
Wall Tools Holder,357.142900
Salt & Pepper Set Dispenser- 22222,53.571400
Egg Whisk 10" S/S - 50410,50.000000
Measuring Spoon Set 5 PC ABS - 51119,50.000000
Measuring Cup Set 4 PC ABS Plastic - 51120,82.142900
Ice Scooper Aluminum (All Purpose) 12oz - 53302,125.000000
Long Fork S/S (For Garlic Rice)- 86180,75.892900
Filleting Knife Eurochef S/S 6" - K071,64.285700
Mesh Strainer 20cm Eurochef - 9562,69.642900
Digital Kitchen Timer Eurochef - EU602,151.785700
Chef Thermometer Eurochef - EU607,111.607100
